polygon 0
-145.55000305,-256.92999268
-149.74000549,-256.63000488
-152.41000366,-250.16000366
-153.16000366,-247.16000366
-157.22000122,-225.30000305
-157.27000427,-220.77000427
-158.21000671,-211.77999878
-161.1000061,-204.19000244
-163.30000305,-199.61999512
-163.1000061,-196.88000488
-162.69999695,-194.80999756
-160.19999695,-185.67999268
-160.94000244,-179.6499939
-164.38000488,-167.30999756
-168.77000427,-159.58999634
-172.36000061,-152.94000244
-173.38000488,-149.97999573
-171.02000427,-147.50999451
-165.16000366,-141.05999756
-156.88000488,-139.1499939
-143.75,-142.72000122
-134.96000671,-141.1499939
-121.30000305,-135.36000061
-116.19000244,-126.15000153
-110.84999847,-123.48000336
-107.11000061,-120.19999695
-102.63999939,-116.23999786
-97.80000305,-116.23999786
-89.54000092,-113.58999634
-88.30999756,-118.73999786
-86.63999939,-122.98999786
-85.98999786,-124.5
-86.02999878,-126.40000153
-86.61000061,-129.25999451
-87.41999817,-132.13999939
-89.0,-136.83999634
-91.09999847,-138.91000366
-93.51999664,-142.13999939
-97.72000122,-146.6499939
-103.27999878,-150.19000244
-115.58000183,-164.25999451
-116.16999817,-171.32000732
-108.12999725,-186.22000122
-108.73000336,-189.91999817
-107.94999695,-211.5
-101.22000122,-221.86999512
-98.97000122,-224.1499939
-95.19000244,-227.94999695
-94.41000366,-229.07000732
-86.02999878,-236.16000366
-82.33000183,-237.6499939
-80.61000061,-243.72999573
-80.90000153,-252.1499939
-88.80000305,-256.16000366
-91.55000305,-254.88999939
-95.69999695,-249.44000244
-112.84999847,-244.02000427
-116.12999725,-244.36000061
-124.19999695,-245.52000427
-132.03999329,-247.16000366
-140.94999695,-255.13999939
polygon 1
-710.61999512,527.51000977
-703.47998047,527.59002686
-698.03997803,527.82000732
-691.11999512,529.40002441
-683.27001953,531.2800293
-678.65997314,529.84997559
-676.36999512,525.92999268
-678.75,521.36999512
-682.94000244,517.67999268
-701.20001221,518.15997314
-702.33001709,518.28997803
-705.84002686,518.22998047
-708.91998291,518.54998779
-713.59002686,519.27001953
-722.92999268,516.78997803
-734.15002441,511.54998779
-738.20001221,512.11999512
-740.66998291,520.27001953
-741.84997559,524.10998535
-735.86999512,526.26000977
-730.90997314,526.58001709
-721.59997559,526.89001465
polygon 2
-687.59997559,504.04998779
-683.21002197,504.5
-681.23999023,504.75
-676.60998535,504.80999756
-673.36999512,503.01000977
-673.41998291,499.45999146
-673.86999512,496.73999023
-674.9699707,494.30999756
-679.40997314,492.57000732
-685.27001953,491.97000122
-688.75,492.1499939
-692.22998047,493.48001099
-702.75,494.66000366
-706.47998047,493.82998657
-705.70001221,501.26000977
-700.04998779,503.70001221
-695.90002441,504.13000488
-690.54998779,503.8500061
polygon 3
-677.15997314,464.35998535
-684.66998291,466.20001221
-694.15997314,467.07998657
-700.76000977,467.44000244
-708.79998779,465.73001099
-713.44000244,467.51998901
-717.71002197,474.61999512
-712.69000244,476.76000977
-708.48999023,477.04000854
-701.92999268,476.80999756
-699.2199707,477.48999023
-696.48999023,477.95001221
-693.09002686,478.1000061
-689.27001953,478.27999878
-685.45001221,478.05999756
-680.20001221,478.32000732
-676.05999756,478.91000366
-674.16998291,478.98001099
-669.4699707,476.07000732
-668.17999268,475.6000061
-666.80999756,472.73001099
-667.34002686,469.29000854
-671.72998047,465.94000244
-675.03997803,463.85998535
polygon 4
-685.59997559,556.44000244
-682.22998047,553.5
-686.01000977,545.79998779
-691.5300293,545.40997314
-698.25,545.94000244
-699.44000244,553.32000732
-695.88000488,554.96002197
-691.76000977,557.21002197
-688.69000244,557.38000488
polygon 5
-498.80999756,555.7800293
-503.77999878,556.07000732
-504.98001099,556.36999512
-507.3999939,557.17999268
-508.54998779,557.59997559
-511.57998657,558.90997314
-512.65002441,559.60998535
-513.01000977,559.91998291
-513.34002686,560.23999023
-514.90997314,561.7199707
-519.08001709,564.34997559
-519.84002686,564.84997559
-520.61999512,565.34997559
-521.83001709,566.53997803
-524.7800293,569.25
-526.84002686,571.0
-529.11999512,573.29998779
-531.5300293,576.61999512
-533.41998291,579.30999756
-533.80999756,579.84997559
-534.15002441,580.34002686
-537.13000488,584.05999756
-539.2800293,588.72998047
-538.75,598.54998779
-536.21002197,598.51000977
-533.21002197,598.45001221
-529.2800293,598.34002686
-528.71002197,596.19000244
-526.80999756,592.0
-522.29998779,582.95001221
-521.66998291,582.20001221
-520.4699707,580.59997559
-516.80999756,576.22998047
-514.40997314,574.11999512
-512.57000732,572.78997803
-509.10998535,570.5300293
-498.10998535,567.57000732
-493.8999939,567.02001953
-491.26998901,566.19000244
-489.86999512,564.45001221
-490.07998657,560.84997559
-491.63000488,557.69000244
-491.73999023,557.52001953
-493.33999634,555.36999512
-493.51000977,555.30999756
-494.54998779,555.03997803
-496.26000977,555.33001709
-498.32998657,555.67999268
polygon 6
-541.73999023,527.08001709
-539.69000244,527.63000488
-538.65997314,527.7800293
-533.34002686,528.51000977
-530.28997803,528.63000488
-527.09002686,529.15002441
-522.0300293,530.45001221
-520.75,530.34002686
-514.59997559,531.08001709
-504.57998657,533.09002686
-500.45999146,533.35998535
-495.58999634,534.41998291
-493.48999023,535.34002686
-488.51998901,534.71002197
-485.54998779,532.67999268
-485.58999634,527.0
-485.73999023,525.07000732
-487.26998901,523.23999023
-488.91000366,521.47998047
-493.5,521.15997314
-496.73001099,520.57000732
-505.26998901,519.66998291
-510.83999634,518.25
-512.45001221,518.05999756
-516.2199707,518.33001709
-521.21002197,517.79998779
-525.91998291,515.90997314
-528.17999268,515.29998779
